date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'KER.PA')","('high', 'KER.PA')","('low', 'KER.PA')","('close', 'KER.PA')","('adj_close', 'KER.PA')","('volume', 'KER.PA')","('currency', '')"
2022-01-11,704.2000122070312,724.5999755859375,704.2000122070312,710.2999877929688,630.7785034179688,178193,,,,,,,,
2022-01-12,718.0,719.0,706.0,715.0999755859375,635.0411376953125,179491,,,,,,,,
2022-01-13,708.9000244140625,709.5,680.9000244140625,685.9000244140625,612.1060791015625,209470,,,,,,,,
2022-01-14,676.2999877929688,677.5999755859375,657.7000122070312,665.5,593.90087890625,228410,,,,,,,,
2022-01-17,670.2999877929688,684.7000122070312,667.7999877929688,681.2999877929688,608.0010375976562,162244,,,,,,,,
2022-01-18,678.2999877929688,679.2000122070312,659.0,667.7000122070312,595.8641967773438,200783,,,,,,,,
2022-01-19,670.0,695.5999755859375,668.5999755859375,680.7999877929688,607.5548095703125,195831,,,,,,,,
2022-01-20,684.9000244140625,687.5,670.0,681.9000244140625,608.5364990234375,148505,,,,,,,,
2022-01-21,670.0999755859375,674.4000244140625,660.2999877929688,668.7999877929688,596.8458862304688,220178,,,,,,,,
2022-01-24,665.0,673.0999755859375,639.0,648.9000244140625,579.0869140625,254701,,,,,,,,
2022-01-25,665.2000122070312,665.5,641.4000244140625,644.7999877929688,575.4279174804688,193367,,,,,,,,
2022-01-26,650.7000122070312,662.5999755859375,650.0,656.5,585.869140625,161573,,,,,,,,
2022-01-27,641.9000244140625,656.0999755859375,640.2000122070312,653.0,582.7457275390625,170125,,,,,,,,
2022-01-28,667.0999755859375,675.4000244140625,632.0999755859375,647.7999877929688,578.1051025390625,247060,,,,,,,,
2022-01-31,656.5,663.2999877929688,648.7000122070312,656.2999877929688,585.6906127929688,179703,,,,,,,,
2022-02-01,662.7000122070312,676.7999877929688,661.5,671.7000122070312,599.4338989257812,172289,,,,,,,,
2022-02-02,686.0,693.2000122070312,679.0,679.0,605.9484252929688,185164,,,,,,,,
2022-02-03,670.7000122070312,679.5,654.7000122070312,659.4000244140625,588.457275390625,246415,,,,,,,,
2022-02-04,663.5,665.0,647.9000244140625,652.2000122070312,582.03173828125,173289,,,,,,,,
2022-02-07,655.0,655.5999755859375,642.0,649.4000244140625,579.5330200195312,110257,,,,,,,,
2022-02-08,649.2999877929688,656.7999877929688,635.9000244140625,643.5,574.267822265625,152715,,,,,,,,
2022-02-09,647.0,655.5,644.2000122070312,645.0,575.6063232421875,235170,,,,,,,,
2022-02-10,649.5,650.0,627.5,628.7999877929688,561.1493530273438,227926,,,,,,,,
2022-02-11,621.0,629.5999755859375,617.4000244140625,619.7999877929688,553.1175537109375,218931,,,,,,,,
2022-02-14,600.2999877929688,616.2000122070312,594.7000122070312,616.2000122070312,549.9049682617188,250681,,,,,,,,
2022-02-15,613.9000244140625,633.0999755859375,613.0,631.5,563.558837890625,231003,,,,,,,,
2022-02-16,634.9000244140625,640.2999877929688,624.0,632.5999755859375,564.54052734375,157701,,,,,,,,
2022-02-17,668.0,682.4000244140625,661.7999877929688,663.9000244140625,592.4730834960938,407464,,,,,,,,
2022-02-18,666.2999877929688,676.7000122070312,662.5,666.5999755859375,594.8825073242188,233600,,,,,,,,
2022-02-21,674.0,675.0,643.2000122070312,651.7999877929688,581.6748046875,169944,,,,,,,,
2022-02-22,636.0999755859375,652.2999877929688,626.5,643.0999755859375,573.9108276367188,208272,,,,,,,,
2022-02-23,643.5,661.2999877929688,639.2999877929688,646.5,576.945068359375,182214,,,,,,,,
2022-02-24,613.7999877929688,624.4000244140625,602.0,620.2000122070312,553.4746704101562,399047,,,,,,,,
2022-02-25,622.5,640.9000244140625,615.0,638.5999755859375,569.8949584960938,271268,,,,,,,,
2022-02-28,627.9000244140625,639.7000122070312,611.0999755859375,637.0999755859375,568.5563354492188,305166,,,,,,,,
2022-03-01,635.0999755859375,637.5999755859375,611.7000122070312,611.7000122070312,545.8890380859375,246320,,,,,,,,
2022-03-02,605.7999877929688,627.2000122070312,600.9000244140625,619.5,552.849853515625,332796,,,,,,,,
2022-03-03,616.0,620.5999755859375,601.2999877929688,604.2999877929688,539.28515625,244469,,,,,,,,
2022-03-04,595.0,596.0,557.7000122070312,558.5999755859375,498.5019226074219,440521,,,,,,,,
2022-03-07,527.2000122070312,557.2999877929688,523.7999877929688,542.0,483.6878967285156,388608,,,,,,,,
2022-03-08,530.5,557.0999755859375,526.7999877929688,535.2000122070312,477.6194763183594,317818,,,,,,,,
2022-03-09,557.4000244140625,582.0,542.0,580.7999877929688,518.3134765625,365788,,,,,,,,
2022-03-10,577.7999877929688,577.7999877929688,547.2000122070312,551.7999877929688,492.43353271484375,262637,,,,,,,,
2022-03-11,552.0,586.0,543.2999877929688,557.0999755859375,497.1632385253906,237947,,,,,,,,
2022-03-14,561.7000122070312,573.0,545.0999755859375,564.5999755859375,503.8563537597656,281097,,,,,,,,
2022-03-15,553.2999877929688,560.9000244140625,537.9000244140625,557.2000122070312,497.2525939941406,298826,,,,,,,,
2022-03-16,577.7000122070312,601.0,574.2000122070312,588.0,524.7388916015625,271394,,,,,,,,
2022-03-17,591.0,597.7000122070312,586.7999877929688,593.5,529.6470336914062,195965,,,,,,,,
2022-03-18,595.0,604.5,587.4000244140625,604.5,539.463623046875,337844,,,,,,,,
2022-03-21,599.0,607.9000244140625,592.2999877929688,595.7000122070312,531.6105346679688,138338,,,,,,,,
2022-03-22,591.2000122070312,601.7999877929688,589.5999755859375,596.7000122070312,532.5028686523438,178404,,,,,,,,
2022-03-23,596.5,597.9000244140625,574.4000244140625,580.7999877929688,518.3134765625,243202,,,,,,,,
2022-03-24,584.0999755859375,590.7999877929688,573.5,577.2000122070312,515.1008911132812,183658,,,,,,,,
2022-03-25,578.4000244140625,593.7000122070312,575.5999755859375,582.2999877929688,519.652099609375,150082,,,,,,,,
2022-03-28,582.7999877929688,592.5999755859375,579.0,584.2999877929688,521.4368896484375,173845,,,,,,,,
2022-03-29,592.0,608.2999877929688,590.7999877929688,599.9000244140625,535.358642578125,278527,,,,,,,,
2022-03-30,598.7000122070312,598.9000244140625,579.7999877929688,586.4000244140625,523.31103515625,240763,,,,,,,,
2022-03-31,586.0,595.7999877929688,573.0999755859375,575.7000122070312,513.76220703125,186589,,,,,,,,
2022-04-01,577.7000122070312,578.0999755859375,570.0,575.2999877929688,513.4052124023438,154679,,,,,,,,
2022-04-04,577.4000244140625,585.7999877929688,567.0,585.7000122070312,522.6863403320312,136724,,,,,,,,
2022-04-05,581.5,585.7999877929688,577.0,584.5999755859375,521.7046508789062,164541,,,,,,,,
2022-04-06,583.5999755859375,584.5,553.4000244140625,557.0999755859375,497.1632385253906,267029,,,,,,,,
2022-04-07,557.9000244140625,562.0,545.9000244140625,548.4000244140625,489.3992919921875,216330,,,,,,,,
2022-04-08,555.0,559.2999877929688,545.7999877929688,551.2999877929688,491.9873046875,126407,,,,,,,,
2022-04-11,547.5,549.2999877929688,532.0,535.2999877929688,477.70867919921875,223482,,,,,,,,
2022-04-12,524.5,538.0999755859375,520.9000244140625,531.7999877929688,474.5852355957031,252922,,,,,,,,
2022-04-13,531.0,538.0999755859375,511.1000061035156,526.2999877929688,469.67694091796875,324967,,,,,,,,
2022-04-14,530.0,539.2000122070312,527.0,533.7999877929688,476.37005615234375,234522,,,,,,,,
2022-04-19,529.7999877929688,534.2000122070312,520.2000122070312,529.9000244140625,472.8896789550781,178288,,,,,,,,
2022-04-20,530.7000122070312,545.5999755859375,528.7000122070312,541.9000244140625,483.5986633300781,248748,,,,,,,,
2022-04-21,541.0,560.0,536.4000244140625,553.0999755859375,493.5936279296875,293838,,,,,,,,
2022-04-22,516.0,534.5,514.4000244140625,529.2000122070312,472.2650146484375,481670,,,,,,,,
2022-04-25,518.0,521.0,502.3999938964844,506.20001220703125,451.7395324707031,345032,,,,,,,,
2022-04-26,512.4000244140625,518.9000244140625,500.79998779296875,507.3999938964844,452.81036376953125,244984,,,,,,,,
2022-04-27,501.3999938964844,510.1000061035156,499.1000061035156,507.20001220703125,452.6319274902344,232409,,,,,,,,
2022-04-28,512.0,517.2000122070312,497.0,505.8999938964844,451.47174072265625,232611,,,,,,,,
2022-04-29,511.0,527.0,510.79998779296875,513.0999755859375,457.8970947265625,223531,,,,,,,,
2022-05-02,504.6000061035156,506.6000061035156,492.6499938964844,504.20001220703125,449.95465087890625,177205,,,,,,,,
2022-05-03,500.0,504.70001220703125,487.1000061035156,490.29998779296875,445.052978515625,194681,,,,,,,,
2022-05-04,491.8500061035156,492.79998779296875,480.8500061035156,480.8500061035156,436.4750671386719,186629,,,,,,,,
2022-05-05,494.1499938964844,498.1000061035156,469.6499938964844,470.8999938964844,427.44329833984375,236225,,,,,,,,
2022-05-06,469.0,469.0,451.70001220703125,457.8999938964844,415.64300537109375,319851,,,,,,,,
2022-05-09,454.45001220703125,461.79998779296875,442.45001220703125,442.45001220703125,401.61883544921875,253353,,,,,,,,
2022-05-10,451.3500061035156,455.0,441.20001220703125,442.8999938964844,402.0272521972656,235981,,,,,,,,
2022-05-11,451.75,463.6499938964844,449.45001220703125,459.6000061035156,417.1861572265625,275971,,,,,,,,
2022-05-12,447.0,452.20001220703125,432.75,449.0,407.5643615722656,318215,,,,,,,,
2022-05-13,454.8500061035156,460.1000061035156,447.45001220703125,460.1000061035156,417.6400451660156,194287,,,,,,,,
2022-05-16,458.3500061035156,461.54998779296875,452.29998779296875,460.75,418.22998046875,178797,,,,,,,,
2022-05-17,467.3500061035156,475.54998779296875,461.8999938964844,470.3500061035156,426.9440612792969,180009,,,,,,,,
2022-05-18,470.70001220703125,471.70001220703125,462.54998779296875,463.29998779296875,420.5447082519531,239163,,,,,,,,
2022-05-19,459.5,459.75,445.29998779296875,454.1000061035156,412.1936950683594,270459,,,,,,,,
2022-05-20,455.0,461.70001220703125,446.3999938964844,450.3500061035156,408.7897644042969,243082,,,,,,,,
2022-05-23,457.95001220703125,458.6499938964844,444.6000061035156,455.0,413.0106506347656,216925,,,,,,,,
2022-05-24,450.29998779296875,452.3999938964844,441.75,446.8999938964844,405.65814208984375,255104,,,,,,,,
2022-05-25,451.3500061035156,453.3999938964844,440.70001220703125,452.1000061035156,410.37823486328125,181837,,,,,,,,
2022-05-26,453.3999938964844,469.1499938964844,452.3500061035156,467.70001220703125,424.53863525390625,191705,,,,,,,,
2022-05-27,471.3999938964844,489.0,470.29998779296875,489.0,443.8729553222656,406864,,,,,,,,
2022-05-30,495.5,511.29998779296875,495.1000061035156,505.29998779296875,458.6687316894531,329639,,,,,,,,
2022-05-31,503.0,510.79998779296875,500.6000061035156,509.70001220703125,462.6626892089844,611931,,,,,,,,
2022-06-01,508.8999938964844,519.5,505.0,509.79998779296875,462.7534484863281,281885,,,,,,,,
2022-06-02,511.0,524.2000122070312,511.0,520.5,472.46600341796875,218227,,,,,,,,
2022-06-03,524.9000244140625,525.7000122070312,519.4000244140625,521.0,472.9198913574219,206882,,,,,,,,
2022-06-06,527.9000244140625,531.5999755859375,524.5999755859375,526.0999755859375,477.5491943359375,215579,,,,,,,,
2022-06-07,523.0,527.0999755859375,517.9000244140625,525.0,476.55072021484375,197947,,,,,,,,
2022-06-08,529.5999755859375,529.9000244140625,518.2999877929688,523.0,474.73529052734375,180626,,,,,,,,
2022-06-09,517.5,525.9000244140625,513.2000122070312,515.0,467.47357177734375,278880,,,,,,,,
2022-06-10,511.20001220703125,516.4000244140625,508.5,510.3999938964844,463.298095703125,307758,,,,,,,,
2022-06-13,503.0,503.79998779296875,487.79998779296875,495.6000061035156,449.8638916015625,360543,,,,,,,,
2022-06-14,496.3500061035156,499.79998779296875,487.79998779296875,491.29998779296875,445.9606628417969,285600,,,,,,,,
2022-06-15,502.70001220703125,510.0,498.45001220703125,504.0,457.48870849609375,301613,,,,,,,,
2022-06-16,501.1000061035156,503.29998779296875,489.1000061035156,489.1499938964844,444.0091247558594,221298,,,,,,,,
2022-06-17,492.1499938964844,494.29998779296875,480.1000061035156,481.8500061035156,437.3828125,505796,,,,,,,,
2022-06-20,487.3500061035156,489.79998779296875,482.5,484.3999938964844,439.6974792480469,160041,,,,,,,,
2022-06-21,487.6499938964844,500.3999938964844,487.3500061035156,494.29998779296875,448.683837890625,139045,,,,,,,,
2022-06-22,486.0,488.04998779296875,478.8999938964844,487.8999938964844,442.87445068359375,252262,,,,,,,,
2022-06-23,483.6000061035156,492.75,476.8500061035156,490.0,444.78070068359375,196224,,,,,,,,
2022-06-24,493.0,506.1000061035156,486.8500061035156,502.5,456.12713623046875,244003,,,,,,,,
2022-06-27,510.0,512.4000244140625,492.8999938964844,496.6499938964844,450.81695556640625,197356,,,,,,,,
2022-06-28,504.0,511.3999938964844,500.1000061035156,503.6000061035156,457.1256408691406,198313,,,,,,,,
2022-06-29,493.6000061035156,503.1000061035156,492.0,500.6000061035156,454.4024658203125,177178,,,,,,,,
2022-06-30,492.20001220703125,494.3500061035156,480.3999938964844,490.1000061035156,444.8714904785156,224700,,,,,,,,
2022-07-01,486.6000061035156,499.45001220703125,483.1000061035156,487.25,442.284423828125,128375,,,,,,,,
2022-07-04,490.6499938964844,497.8500061035156,488.54998779296875,490.3999938964844,445.1437683105469,142666,,,,,,,,
2022-07-05,494.54998779296875,495.8999938964844,474.5,479.6499938964844,435.3858337402344,206503,,,,,,,,
2022-07-06,488.29998779296875,492.8999938964844,484.95001220703125,489.45001220703125,444.2814636230469,214729,,,,,,,,
2022-07-07,495.5,510.0,493.95001220703125,505.20001220703125,458.5779724121094,279207,,,,,,,,
2022-07-08,507.5,510.3999938964844,493.0,501.0,454.76556396484375,167411,,,,,,,,
2022-07-11,485.79998779296875,496.70001220703125,484.45001220703125,496.1499938964844,450.3631286621094,154247,,,,,,,,
2022-07-12,491.6499938964844,504.8999938964844,488.1499938964844,504.8999938964844,458.3056335449219,145265,,,,,,,,
2022-07-13,500.6000061035156,508.3999938964844,491.70001220703125,500.0,453.8578186035156,159651,,,,,,,,
2022-07-14,498.6499938964844,503.3999938964844,491.70001220703125,496.75,450.9077453613281,171702,,,,,,,,
2022-07-15,494.20001220703125,497.45001220703125,477.8999938964844,496.8999938964844,451.0439453125,323352,,,,,,,,
2022-07-18,501.6000061035156,516.2999877929688,499.70001220703125,510.79998779296875,463.6611633300781,197476,,,,,,,,
2022-07-19,506.6000061035156,530.0999755859375,506.0,528.2999877929688,479.5462341308594,241485,,,,,,,,
2022-07-20,531.0,531.5999755859375,520.0999755859375,526.7999877929688,478.1846008300781,151594,,,,,,,,
2022-07-21,526.0,533.4000244140625,523.0,530.2000122070312,481.27081298828125,149810,,,,,,,,
2022-07-22,525.5,535.9000244140625,524.2999877929688,531.2999877929688,482.26934814453125,130863,,,,,,,,
2022-07-25,530.2000122070312,537.4000244140625,526.4000244140625,533.0,483.8125,100760,,,,,,,,
2022-07-26,531.2999877929688,532.7999877929688,518.5,524.9000244140625,476.4599609375,173157,,,,,,,,
2022-07-27,521.0999755859375,530.9000244140625,511.3999938964844,528.0,479.27386474609375,168721,,,,,,,,
2022-07-28,530.0,557.0,526.4000244140625,556.0999755859375,504.7806396484375,275962,,,,,,,,
2022-07-29,560.0,564.5999755859375,550.5999755859375,556.9000244140625,505.50689697265625,248726,,,,,,,,
2022-08-01,557.0,557.5999755859375,548.4000244140625,552.9000244140625,501.87603759765625,144111,,,,,,,,
2022-08-02,548.0,548.4000244140625,540.9000244140625,543.5,493.3434753417969,140891,,,,,,,,
2022-08-03,539.2999877929688,554.7000122070312,539.0999755859375,553.4000244140625,502.32989501953125,121246,,,,,,,,
2022-08-04,556.7999877929688,560.0,550.5999755859375,556.4000244140625,505.0530090332031,130706,,,,,,,,
2022-08-05,557.0,558.5,540.2999877929688,543.5999755859375,493.4341735839844,152773,,,,,,,,
2022-08-08,547.7000122070312,555.2000122070312,545.9000244140625,550.7999877929688,499.96978759765625,90329,,,,,,,,
2022-08-09,551.4000244140625,554.2000122070312,545.5999755859375,545.9000244140625,495.52197265625,114802,,,,,,,,
2022-08-10,541.7000122070312,555.4000244140625,537.0999755859375,554.0,502.87451171875,137121,,,,,,,,
2022-08-11,557.4000244140625,561.2999877929688,552.7000122070312,559.7000122070312,508.0484619140625,121819,,,,,,,,
2022-08-12,558.0,565.9000244140625,555.9000244140625,561.0,509.2284851074219,144704,,,,,,,,
2022-08-15,561.0,564.5,559.2000122070312,561.2999877929688,509.5008239746094,83280,,,,,,,,
2022-08-16,561.7999877929688,564.0999755859375,558.2999877929688,564.0999755859375,512.0423583984375,124792,,,,,,,,
2022-08-17,565.9000244140625,571.2000122070312,561.5999755859375,563.5,511.497802734375,160113,,,,,,,,
2022-08-18,563.9000244140625,571.2999877929688,560.7000122070312,562.7000122070312,510.7716979980469,103080,,,,,,,,
2022-08-19,558.0,567.7000122070312,557.0,558.0999755859375,506.5960998535156,136955,,,,,,,,
2022-08-22,555.0,555.2999877929688,537.7999877929688,540.5,490.620361328125,161011,,,,,,,,
2022-08-23,535.5,546.5999755859375,533.5,538.7000122070312,488.9864196777344,144430,,,,,,,,
2022-08-24,535.0,545.2000122070312,530.4000244140625,543.5999755859375,493.4341735839844,130150,,,,,,,,
2022-08-25,549.4000244140625,549.4000244140625,540.2000122070312,543.5,493.3434753417969,109158,,,,,,,,
2022-08-26,548.0999755859375,548.2000122070312,524.0999755859375,528.9000244140625,480.0908508300781,181184,,,,,,,,
2022-08-29,520.5,523.4000244140625,512.0999755859375,517.0999755859375,469.3797607421875,160075,,,,,,,,
2022-08-30,519.5999755859375,527.7999877929688,511.5,515.5,467.92742919921875,118928,,,,,,,,
2022-08-31,519.0,520.5,503.0,503.0,456.5810241699219,205228,,,,,,,,
2022-09-01,494.5,495.6000061035156,485.5,492.20001220703125,446.7776794433594,226790,,,,,,,,
2022-09-02,498.3999938964844,499.20001220703125,487.8500061035156,496.1000061035156,450.3177490234375,184224,,,,,,,,
2022-09-05,486.54998779296875,494.25,483.8999938964844,494.25,448.63848876953125,147592,,,,,,,,
2022-09-06,493.0,502.5,492.79998779296875,499.5,453.40399169921875,282426,,,,,,,,
2022-09-07,496.45001220703125,514.7000122070312,493.0,511.70001220703125,464.4781188964844,241319,,,,,,,,
2022-09-08,513.0,520.9000244140625,506.6000061035156,515.4000244140625,467.836669921875,192600,,,,,,,,
2022-09-09,514.7000122070312,528.0999755859375,514.7000122070312,522.2000122070312,474.0091552734375,143318,,,,,,,,
2022-09-12,526.4000244140625,534.2000122070312,521.0999755859375,530.0999755859375,481.1800231933594,168292,,,,,,,,
2022-09-13,535.0,540.4000244140625,522.7999877929688,523.0999755859375,474.8260498046875,155988,,,,,,,,
2022-09-14,518.0,525.5,514.0,519.0999755859375,471.1951904296875,150314,,,,,,,,
2022-09-15,517.7999877929688,521.5,502.29998779296875,504.20001220703125,457.6702575683594,179204,,,,,,,,
2022-09-16,499.5,500.20001220703125,492.25,494.1499938964844,448.54766845703125,372673,,,,,,,,
2022-09-19,492.3500061035156,498.29998779296875,487.25,493.1499938964844,447.6400146484375,151997,,,,,,,,
2022-09-20,497.20001220703125,504.5,494.54998779296875,495.3999938964844,449.6823425292969,168181,,,,,,,,
2022-09-21,490.45001220703125,503.29998779296875,488.6499938964844,501.5,455.21942138671875,166969,,,,,,,,
2022-09-22,490.29998779296875,503.29998779296875,490.0,495.5,449.77313232421875,178722,,,,,,,,
2022-09-23,495.6000061035156,495.6000061035156,476.70001220703125,477.20001220703125,433.16192626953125,195241,,,,,,,,
2022-09-26,474.25,483.8999938964844,472.8500061035156,473.04998779296875,429.3949279785156,181905,,,,,,,,
2022-09-27,468.1499938964844,473.3500061035156,457.20001220703125,458.3999938964844,416.09686279296875,301575,,,,,,,,
2022-09-28,451.79998779296875,462.70001220703125,447.20001220703125,462.70001220703125,420.0000305175781,229638,,,,,,,,
2022-09-29,461.5,461.5,450.20001220703125,455.04998779296875,413.0560302734375,209337,,,,,,,,
2022-09-30,457.0,458.54998779296875,446.3500061035156,458.54998779296875,416.2330017089844,237869,,,,,,,,
2022-10-03,454.0,458.04998779296875,446.70001220703125,454.79998779296875,412.8290710449219,193542,,,,,,,,
2022-10-04,461.0,483.45001220703125,459.6499938964844,480.5,436.1573791503906,294144,,,,,,,,
2022-10-05,477.3500061035156,480.3999938964844,461.6499938964844,464.6000061035156,421.7247314453125,251948,,,,,,,,
2022-10-06,467.5,469.29998779296875,453.75,456.0,413.9183044433594,186994,,,,,,,,
2022-10-07,452.0,455.54998779296875,446.0,449.5,408.0181884765625,207891,,,,,,,,
2022-10-10,441.75,448.3999938964844,437.8999938964844,443.54998779296875,402.6173095703125,157597,,,,,,,,
2022-10-11,440.6499938964844,445.3500061035156,438.1499938964844,445.25,404.1603698730469,136357,,,,,,,,
2022-10-12,446.0,451.45001220703125,440.6000061035156,445.45001220703125,404.34197998046875,182607,,,,,,,,
2022-10-13,444.95001220703125,447.70001220703125,427.54998779296875,443.20001220703125,402.299560546875,197814,,,,,,,,
2022-10-14,452.0,460.5,445.79998779296875,448.0,406.6566162109375,221837,,,,,,,,
2022-10-17,447.0,465.95001220703125,440.79998779296875,462.8999938964844,420.1815490722656,177124,,,,,,,,
2022-10-18,469.6499938964844,474.04998779296875,463.3500061035156,465.5,422.5416564941406,164398,,,,,,,,
2022-10-19,465.5,468.0,458.3999938964844,459.0,416.64154052734375,143063,,,,,,,,
2022-10-20,461.0,470.95001220703125,457.54998779296875,469.6000061035156,426.2632751464844,317130,,,,,,,,
2022-10-21,457.04998779296875,460.45001220703125,445.75,454.1000061035156,412.1936950683594,297815,,,,,,,,
2022-10-24,455.5,462.79998779296875,450.5,456.3999938964844,414.28143310546875,227877,,,,,,,,
2022-10-25,457.95001220703125,472.3999938964844,455.75,472.3999938964844,428.80487060546875,224854,,,,,,,,
2022-10-26,472.75,479.8999938964844,470.25,477.20001220703125,433.16192626953125,167622,,,,,,,,
2022-10-27,473.6000061035156,476.6000061035156,468.3500061035156,471.1000061035156,427.6248779296875,274841,,,,,,,,
2022-10-28,465.04998779296875,466.6499938964844,458.5,463.75,420.9531555175781,237840,,,,,,,,
2022-10-31,465.79998779296875,466.3999938964844,460.95001220703125,463.70001220703125,420.90777587890625,156133,,,,,,,,
2022-11-01,473.0,484.79998779296875,472.75,476.45001220703125,432.48114013671875,159782,,,,,,,,
2022-11-02,479.45001220703125,484.8500061035156,468.1000061035156,473.04998779296875,429.3949279785156,229116,,,,,,,,
2022-11-03,468.29998779296875,473.04998779296875,464.6000061035156,470.1499938964844,426.76251220703125,178681,,,,,,,,
2022-11-04,482.0,508.8999938964844,481.5,503.3999938964844,456.944091796875,402719,,,,,,,,
2022-11-07,502.5,511.0,498.5,505.0,458.39642333984375,160109,,,,,,,,
2022-11-08,503.6000061035156,517.7000122070312,500.6000061035156,515.5999755859375,468.0182189941406,168882,,,,,,,,
2022-11-09,512.5999755859375,515.5999755859375,510.1000061035156,512.2000122070312,464.9320068359375,125652,,,,,,,,
2022-11-10,507.29998779296875,535.5,506.3999938964844,532.0,482.90478515625,268972,,,,,,,,
2022-11-11,558.0,559.5,537.4000244140625,543.5999755859375,493.4341735839844,289923,,,,,,,,
2022-11-14,543.5999755859375,546.2999877929688,533.4000244140625,541.7999877929688,491.8003845214844,225384,,,,,,,,
2022-11-15,544.7000122070312,549.7999877929688,542.7000122070312,547.2000122070312,496.7019958496094,173255,,,,,,,,
2022-11-16,545.5999755859375,546.4000244140625,534.5,538.0,488.3510437011719,252240,,,,,,,,
2022-11-17,540.2000122070312,543.5999755859375,537.5999755859375,540.4000244140625,490.5296325683594,146116,,,,,,,,
2022-11-18,544.2000122070312,552.9000244140625,541.2000122070312,551.0999755859375,500.2420959472656,273183,,,,,,,,
2022-11-21,546.5,552.2000122070312,546.5,549.5999755859375,498.8805236816406,148038,,,,,,,,
2022-11-22,549.5,551.9000244140625,541.7999877929688,542.9000244140625,492.79888916015625,167434,,,,,,,,
2022-11-23,554.0,555.0,537.0999755859375,546.0999755859375,495.7034912109375,196711,,,,,,,,
2022-11-24,541.0,550.4000244140625,538.0999755859375,547.7000122070312,497.1558532714844,132748,,,,,,,,
2022-11-25,546.5,548.2999877929688,542.0,545.2999877929688,494.97735595703125,152949,,,,,,,,
2022-11-28,538.2000122070312,547.7000122070312,537.9000244140625,545.2000122070312,494.8866271972656,160886,,,,,,,,
2022-11-29,555.0,559.7999877929688,545.7999877929688,552.5999755859375,501.6036682128906,216690,,,,,,,,
2022-11-30,555.7000122070312,571.7999877929688,551.2999877929688,567.4000244140625,515.037841796875,387048,,,,,,,,
2022-12-01,573.0,574.9000244140625,563.0,567.0999755859375,514.7655639648438,171799,,,,,,,,
2022-12-02,563.0,566.2999877929688,553.4000244140625,559.7000122070312,508.0484619140625,209701,,,,,,,,
2022-12-05,559.5,561.7000122070312,543.2999877929688,546.2000122070312,495.7943115234375,203672,,,,,,,,
2022-12-06,544.9000244140625,549.2999877929688,541.7999877929688,545.2000122070312,494.8866271972656,154794,,,,,,,,
2022-12-07,535.5999755859375,538.0,521.5999755859375,522.5999755859375,474.3721923828125,316000,,,,,,,,
2022-12-08,523.4000244140625,526.0999755859375,518.0999755859375,522.5999755859375,474.3721923828125,228464,,,,,,,,
2022-12-09,527.0,528.2000122070312,519.2000122070312,523.5,475.1891784667969,187361,,,,,,,,
2022-12-12,519.9000244140625,522.5999755859375,516.0999755859375,517.9000244140625,470.10595703125,218403,,,,,,,,
2022-12-13,522.0999755859375,533.0,519.2000122070312,524.0,475.64300537109375,246781,,,,,,,,
2022-12-14,523.0,525.0,517.4000244140625,524.7000122070312,476.2784423828125,195862,,,,,,,,
2022-12-15,511.1000061035156,512.7000122070312,491.29998779296875,495.5,449.77313232421875,462629,,,,,,,,
2022-12-16,492.0,493.3999938964844,481.1499938964844,491.04998779296875,445.7337951660156,418116,,,,,,,,
2022-12-19,489.75,492.6499938964844,484.3500061035156,485.8500061035156,441.0137023925781,171059,,,,,,,,
2022-12-20,474.25,477.1000061035156,464.3999938964844,467.3500061035156,424.2209167480469,287111,,,,,,,,
2022-12-21,471.8500061035156,482.70001220703125,471.54998779296875,481.3500061035156,436.928955078125,233646,,,,,,,,
2022-12-22,481.04998779296875,484.8500061035156,472.1499938964844,475.1000061035156,431.2557373046875,184295,,,,,,,,
2022-12-23,475.6000061035156,475.95001220703125,468.29998779296875,471.95001220703125,428.3963928222656,99896,,,,,,,,
2022-12-27,476.45001220703125,482.95001220703125,475.79998779296875,478.5,434.34197998046875,121277,,,,,,,,
2022-12-28,480.1499938964844,484.04998779296875,475.29998779296875,476.29998779296875,432.344970703125,107925,,,,,,,,
2022-12-29,474.0,483.25,472.8999938964844,482.6000061035156,438.0635681152344,132562,,,,,,,,
2022-12-30,479.6000061035156,481.1000061035156,475.5,475.5,431.61883544921875,143340,,,,,,,,
2023-01-02,480.0,483.8999938964844,478.04998779296875,483.6000061035156,438.9712829589844,122062,,,,,,,,
2023-01-03,484.0,494.6499938964844,483.04998779296875,489.1000061035156,443.96368408203125,225411,,,,,,,,
2023-01-04,491.5,511.0,491.5,511.0,463.8427429199219,271538,,,,,,,,
2023-01-05,505.70001220703125,519.9000244140625,505.20001220703125,518.0,470.19671630859375,192973,,,,,,,,
2023-01-06,519.0,527.7000122070312,515.2000122070312,527.5999755859375,478.9107360839844,190366,,,,,,,,
2023-01-09,527.2000122070312,529.9000244140625,525.7999877929688,526.5,477.9123229980469,205627,,,,,,,,
2023-01-10,525.2999877929688,526.2000122070312,516.5999755859375,524.2999877929688,475.9153747558594,189877,,,,,,,,
2023-01-11,528.0,546.2999877929688,525.5,543.4000244140625,493.2527160644531,312461,,,,,,,,
2023-01-12,545.0999755859375,558.9000244140625,544.2000122070312,554.0,502.87451171875,274993,,,,,,,,
