date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'FREJO')","('high', 'FREJO')","('low', 'FREJO')","('close', 'FREJO')","('adj_close', 'FREJO')","('volume', 'FREJO')","('currency', '')"
2021-02-26,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,0,,,,,,,,
2021-03-01,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,0,,,,,,,,
2021-03-02,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,0,,,,,,,,
2021-03-03,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,8.40999984741211,0,,,,,,,,
2021-03-04,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,200,,,,,,,,
2021-03-05,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-03-08,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-03-09,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-03-10,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-03-11,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-03-12,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,8.399999618530273,0,,,,,,,,
2021-03-15,8.25,8.25,8.25,8.25,8.25,1900,,,,,,,,
2021-03-16,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-17,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-18,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-19,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-22,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-23,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-24,8.25,8.25,8.25,8.25,8.25,300,,,,,,,,
2021-03-25,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-26,8.25,8.25,8.25,8.25,8.25,0,,,,,,,,
2021-03-29,9.430000305175781,9.430000305175781,9.430000305175781,9.430000305175781,9.430000305175781,1200,,,,,,,,
2021-03-30,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,8.90999984741211,200,,,,,,,,
2021-03-31,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,400,,,,,,,,
2021-04-01,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0,,,,,,,,
2021-04-05,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0,,,,,,,,
2021-04-06,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0,,,,,,,,
2021-04-07,9.010000228881836,9.010000228881836,8.979999542236328,9.010000228881836,9.010000228881836,1000,,,,,,,,
2021-04-08,9.3100004196167,9.420000076293945,9.3100004196167,9.420000076293945,9.420000076293945,800,,,,,,,,
2021-04-09,9.979999542236328,10.0,9.979999542236328,10.0,10.0,1100,,,,,,,,
2021-04-12,10.5,10.625,10.5,10.625,10.625,1400,,,,,,,,
2021-04-13,10.625,10.625,10.625,10.625,10.625,0,,,,,,,,
2021-04-14,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,300,,,,,,,,
2021-04-15,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,1100,,,,,,,,
2021-04-16,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0,,,,,,,,
2021-04-19,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,1100,,,,,,,,
2021-04-20,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-21,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-22,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-23,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-26,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-27,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-28,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,,,,,,,,
2021-04-29,10.0,10.0,10.0,10.0,10.0,100,,,,,,,,
2021-04-30,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2021-05-03,10.0,10.0,10.0,10.0,10.0,0,,,,,,,,
2021-05-04,9.75,9.75,9.329999923706055,9.600000381469727,9.600000381469727,1200,,,,,,,,
2021-05-05,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,,,,,,,,
2021-05-06,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,,,,,,,,
2021-05-07,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0,,,,,,,,
2021-05-10,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,100,,,,,,,,
2021-05-11,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,,,,,,,,
2021-05-12,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,,,,,,,,
2021-05-13,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,,,,,,,,
2021-05-14,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,,,,,,,,
2021-05-17,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,,,,,,,,
2021-05-18,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,,,,,,,,
2021-05-19,9.729999542236328,9.729999542236328,9.710000038146973,9.710000038146973,9.710000038146973,200,,,,,,,,
2021-05-20,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0,,,,,,,,
2021-05-21,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0,,,,,,,,
2021-05-24,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,9.680000305175781,300,,,,,,,,
2021-05-25,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,600,,,,,,,,
2021-05-26,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,4400,,,,,,,,
2021-05-27,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,200,,,,,,,,
2021-05-28,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,,,,,,,,
2021-06-01,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,9.739999771118164,200,,,,,,,,
2021-06-02,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,300,,,,,,,,
2021-06-03,10.010000228881836,10.069999694824219,10.010000228881836,10.069999694824219,10.069999694824219,200,,,,,,,,
2021-06-04,10.079999923706055,10.100000381469727,10.079999923706055,10.100000381469727,10.100000381469727,1700,,,,,,,,
2021-06-07,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0,,,,,,,,
2021-06-08,10.25,10.25,10.25,10.25,10.25,100,,,,,,,,
2021-06-09,10.630000114440918,10.630000114440918,10.369999885559082,10.369999885559082,10.369999885559082,1500,,,,,,,,
2021-06-10,10.039999961853027,10.039999961853027,10.029999732971191,10.029999732971191,10.029999732971191,1100,,,,,,,,
2021-06-11,10.25,10.300000190734863,10.25,10.300000190734863,10.300000190734863,1100,,,,,,,,
2021-06-14,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,,,,,,,,
2021-06-15,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0,,,,,,,,
2021-06-16,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,1000,,,,,,,,
2021-06-17,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,0,,,,,,,,
2021-06-18,10.5,10.5,10.489999771118164,10.489999771118164,10.489999771118164,1000,,,,,,,,
2021-06-21,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,0,,,,,,,,
2021-06-22,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,10.489999771118164,0,,,,,,,,
2021-06-23,10.5600004196167,10.75,3.549999952316284,4.0,4.0,13300,,,,,,,,
2021-06-24,3.5399999618530273,4.119999885559082,3.319999933242798,3.3299999237060547,3.3299999237060547,4800,,,,,,,,
2021-06-25,3.319999933242798,3.319999933242798,2.4779999256134033,2.4779999256134033,2.4779999256134033,1400,,,,,,,,
2021-06-28,2.9000000953674316,3.0299999713897705,2.5399999618530273,2.5399999618530273,2.5399999618530273,1800,,,,,,,,
2021-06-29,2.5399999618530273,2.5399999618530273,2.5399999618530273,2.5399999618530273,2.5399999618530273,0,,,,,,,,
2021-06-30,3.4800000190734863,4.489999771118164,3.4800000190734863,4.489999771118164,4.489999771118164,2000,,,,,,,,
2021-07-01,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,300,,,,,,,,
2021-07-02,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0,,,,,,,,
2021-07-06,3.5899999141693115,3.5899999141693115,2.799999952316284,2.799999952316284,2.799999952316284,500,,,,,,,,
2021-07-07,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,500,,,,,,,,
2021-07-08,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,0,,,,,,,,
2021-07-09,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,0,,,,,,,,
2021-07-12,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,0,,,,,,,,
2021-07-13,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,200,,,,,,,,
2021-07-14,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-15,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-16,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-19,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-20,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-21,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-22,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,2.859999895095825,0,,,,,,,,
2021-07-23,2.940000057220459,2.940000057220459,2.9000000953674316,2.9100000858306885,2.9100000858306885,3600,,,,,,,,
2021-07-26,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,0,,,,,,,,
2021-07-27,3.0,3.0,3.0,3.0,3.0,1500,,,,,,,,
2021-07-28,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-07-29,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-07-30,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-02,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-03,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-04,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-05,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-06,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-09,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-10,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-11,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-12,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-13,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-08-16,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,500,,,,,,,,
2021-08-17,2.799999952316284,2.799999952316284,2.5399999618530273,2.5399999618530273,2.5399999618530273,2000,,,,,,,,
2021-08-18,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,800,,,,,,,,
2021-08-19,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,300,,,,,,,,
2021-08-20,2.5399999618530273,2.5399999618530273,2.5399999618530273,2.5399999618530273,2.5399999618530273,700,,,,,,,,
2021-08-23,2.5199999809265137,2.5999999046325684,2.5199999809265137,2.5999999046325684,2.5999999046325684,1200,,,,,,,,
2021-08-24,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,300,,,,,,,,
2021-08-25,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,2.740000009536743,0,,,,,,,,
2021-08-26,2.5999999046325684,2.6700000762939453,2.5999999046325684,2.5999999046325684,2.5999999046325684,1400,,,,,,,,
2021-08-27,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-08-30,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-08-31,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-01,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-02,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-03,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-07,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-08,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-09,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-10,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-13,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2021-09-14,2.684999942779541,3.509999990463257,2.684999942779541,3.509999990463257,3.509999990463257,2700,,,,,,,,
2021-09-15,3.559999942779541,4.25,3.559999942779541,3.950000047683716,3.950000047683716,1500,,,,,,,,
2021-09-16,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,0,,,,,,,,
2021-09-17,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,0,,,,,,,,
2021-09-20,3.009999990463257,3.009999990463257,3.0,3.0,3.0,300,,,,,,,,
2021-09-21,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-22,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-23,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-24,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-27,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-28,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-29,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-09-30,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-01,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-04,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-05,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-06,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-07,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-08,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-11,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-12,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-13,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-14,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-15,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-18,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-19,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-20,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-21,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-22,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-25,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-26,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2021-10-27,3.9000000953674316,3.9000000953674316,3.8949999809265137,3.9000000953674316,3.9000000953674316,8300,,,,,,,,
2021-10-28,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-10-29,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-01,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-02,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-03,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-04,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-05,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,100,,,,,,,,
2021-11-08,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-09,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-10,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0,,,,,,,,
2021-11-11,4.5,4.5,4.5,4.5,4.5,137800,,,,,,,,
2021-11-12,4.5,4.5,4.5,4.5,4.5,0,,,,,,,,
2021-11-15,4.5,4.5,4.5,4.5,4.5,137800,,,,,,,,
2021-11-16,4.0,4.0,4.0,4.0,4.0,1600,,,,,,,,
2021-11-17,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-18,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-19,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-22,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-23,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-24,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-26,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2021-11-29,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,2000,,,,,,,,
2021-11-30,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,4.170000076293945,0,,,,,,,,
2021-12-01,4.864999771118164,5.289999961853027,4.864999771118164,5.289999961853027,5.289999961853027,3300,,,,,,,,
2021-12-02,5.289999961853027,5.289999961853027,5.289999961853027,5.289999961853027,5.289999961853027,0,,,,,,,,
2021-12-03,4.800000190734863,4.800000190734863,4.710000038146973,4.710000038146973,4.710000038146973,1500,,,,,,,,
2021-12-06,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,0,,,,,,,,
2021-12-07,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,0,,,,,,,,
2021-12-08,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,0,,,,,,,,
2021-12-09,5.0,5.0,4.570000171661377,4.570000171661377,4.570000171661377,1300,,,,,,,,
2021-12-10,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,0,,,,,,,,
2021-12-13,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,0,,,,,,,,
2021-12-14,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,0,,,,,,,,
2021-12-15,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,1200,,,,,,,,
2021-12-16,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,100,,,,,,,,
2021-12-17,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,0,,,,,,,,
2021-12-20,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,0,,,,,,,,
2021-12-21,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,0,,,,,,,,
2021-12-22,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,0,,,,,,,,
2021-12-23,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,300,,,,,,,,
2021-12-27,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,700,,,,,,,,
2021-12-28,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2021-12-29,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2021-12-30,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2021-12-31,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-03,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-04,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-05,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-06,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-07,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-10,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-11,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-12,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-13,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-14,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-18,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-19,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-20,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-21,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,4.079999923706055,0,,,,,,,,
2022-01-24,3.950000047683716,3.950000047683716,3.859999895095825,3.859999895095825,3.859999895095825,400,,,,,,,,
2022-01-25,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-01-26,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-01-27,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-01-28,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-01-31,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-01,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-02,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-03,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-04,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-07,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-08,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-09,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-10,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-11,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-14,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-15,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-16,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-17,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-18,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-22,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-23,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-24,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-25,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-02-28,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-01,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-02,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-03,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-04,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-07,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-08,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-09,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-10,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-11,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
2022-03-14,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,,,,,,,,
