date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EXOD')","('high', 'EXOD')","('low', 'EXOD')","('close', 'EXOD')","('adj_close', 'EXOD')","('volume', 'EXOD')","('currency', '')"
2022-11-29,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,0,,,,,,,,
2022-11-30,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,0,,,,,,,,
2022-12-01,2.2899999618530273,2.2899999618530273,2.2300000190734863,2.2300000190734863,2.2300000190734863,1300,,,,,,,,
2022-12-02,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.2300000190734863,0,,,,,,,,
2022-12-05,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,2.9700000286102295,400,,,,,,,,
2022-12-06,2.9800000190734863,3.9100000858306885,2.9800000190734863,2.9800000190734863,2.9800000190734863,800,,,,,,,,
2022-12-07,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,500,,,,,,,,
2022-12-08,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,0,,,,,,,,
2022-12-09,2.609999895095825,2.609999895095825,1.0,1.0,1.0,5400,,,,,,,,
2022-12-12,1.1399999856948853,2.990000009536743,1.1399999856948853,2.990000009536743,2.990000009536743,400,,,,,,,,
2022-12-13,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,400,,,,,,,,
2022-12-14,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,300,,,,,,,,
2022-12-15,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,100,,,,,,,,
2022-12-16,2.3399999141693115,2.3399999141693115,2.049999952316284,2.049999952316284,2.049999952316284,5700,,,,,,,,
2022-12-19,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0,,,,,,,,
2022-12-20,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0,,,,,,,,
2022-12-21,1.5199999809265137,1.5199999809265137,1.100000023841858,1.100000023841858,1.100000023841858,5000,,,,,,,,
2022-12-22,1.5,1.5,1.25,1.25,1.25,2300,,,,,,,,
2022-12-23,2.5,2.5,2.4000000953674316,2.5,2.5,1500,,,,,,,,
2022-12-27,2.549999952316284,2.5999999046325684,2.549999952316284,2.5999999046325684,2.5999999046325684,200,,,,,,,,
2022-12-28,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,300,,,,,,,,
2022-12-29,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,700,,,,,,,,
2022-12-30,1.5700000524520874,2.049999952316284,1.5700000524520874,2.049999952316284,2.049999952316284,1100,,,,,,,,
2023-01-03,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,4400,,,,,,,,
2023-01-04,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0,,,,,,,,
2023-01-05,2.25,2.569999933242798,2.25,2.569999933242798,2.569999933242798,700,,,,,,,,
2023-01-06,2.5799999237060547,2.5799999237060547,2.559999942779541,2.559999942779541,2.559999942779541,400,,,,,,,,
2023-01-09,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,0,,,,,,,,
2023-01-10,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,100,,,,,,,,
2023-01-11,2.200000047683716,2.700000047683716,2.200000047683716,2.5999999046325684,2.5999999046325684,500,,,,,,,,
2023-01-12,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,700,,,,,,,,
2023-01-13,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-01-17,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-01-18,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-01-19,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-01-20,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,200,,,,,,,,
2023-01-23,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,0,,,,,,,,
2023-01-24,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,200,,,,,,,,
2023-01-25,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,2.990000009536743,0,,,,,,,,
2023-01-26,3.4700000286102295,3.6500000953674316,2.9700000286102295,3.6500000953674316,3.6500000953674316,2100,,,,,,,,
2023-01-27,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,0,,,,,,,,
2023-01-30,3.990000009536743,4.489999771118164,3.5,4.489999771118164,4.489999771118164,800,,,,,,,,
2023-01-31,4.0,4.0,4.0,4.0,4.0,100,,,,,,,,
2023-02-01,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2023-02-02,4.099999904632568,4.349999904632568,4.099999904632568,4.349999904632568,4.349999904632568,200,,,,,,,,
2023-02-03,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,1000,,,,,,,,
2023-02-06,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,900,,,,,,,,
2023-02-07,3.75,4.0,3.5999999046325684,4.0,4.0,1200,,,,,,,,
2023-02-08,3.619999885559082,3.799999952316284,3.5999999046325684,3.799999952316284,3.799999952316284,900,,,,,,,,
2023-02-09,3.0,3.0,3.0,3.0,3.0,500,,,,,,,,
2023-02-10,4.0,4.0,3.5999999046325684,3.5999999046325684,3.5999999046325684,1900,,,,,,,,
2023-02-13,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,300,,,,,,,,
2023-02-14,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1100,,,,,,,,
2023-02-15,4.199999809265137,4.199999809265137,3.5999999046325684,3.5999999046325684,3.5999999046325684,1100,,,,,,,,
2023-02-16,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,600,,,,,,,,
2023-02-17,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,100,,,,,,,,
2023-02-21,3.619999885559082,3.619999885559082,3.0,3.4800000190734863,3.4800000190734863,2900,,,,,,,,
2023-02-22,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.4800000190734863,3.4800000190734863,800,,,,,,,,
2023-02-23,4.0,4.0,3.950000047683716,3.950000047683716,3.950000047683716,500,,,,,,,,
2023-02-24,3.0,3.0,3.0,3.0,3.0,1100,,,,,,,,
2023-02-27,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,300,,,,,,,,
2023-02-28,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,,,,,,,
2023-03-01,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,,,,,,,
2023-03-02,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,,,,,,,
2023-03-03,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,,,,,,,
2023-03-06,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,,,,,,,
2023-03-07,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0,,,,,,,,
2023-03-08,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,100,,,,,,,,
2023-03-09,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,300,,,,,,,,
2023-03-10,3.630000114440918,3.630000114440918,3.5,3.5,3.5,2800,,,,,,,,
2023-03-13,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-03-14,3.5,3.5,3.5,3.5,3.5,400,,,,,,,,
2023-03-15,3.5,3.5,3.5,3.5,3.5,100,,,,,,,,
2023-03-16,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-03-17,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-03-20,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-03-21,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,3.549999952316284,200,,,,,,,,
2023-03-22,3.490000009536743,3.490000009536743,3.2100000381469727,3.2100000381469727,3.2100000381469727,1500,,,,,,,,
2023-03-23,3.2100000381469727,3.2100000381469727,3.2100000381469727,3.2100000381469727,3.2100000381469727,0,,,,,,,,
2023-03-24,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,300,,,,,,,,
2023-03-27,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,0,,,,,,,,
2023-03-28,2.609999895095825,2.609999895095825,2.5999999046325684,2.5999999046325684,2.5999999046325684,500,,,,,,,,
2023-03-29,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-03-30,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-03-31,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-04-03,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-04-04,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-04-05,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-04-06,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-04-10,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0,,,,,,,,
2023-04-11,3.0999999046325684,3.200000047683716,3.0999999046325684,3.200000047683716,3.200000047683716,600,,,,,,,,
2023-04-12,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,,,,,,,,
2023-04-13,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,,,,,,,,
2023-04-14,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,,,,,,,,
2023-04-17,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,,,,,,,,
2023-04-18,2.940000057220459,2.940000057220459,2.609999895095825,2.609999895095825,2.609999895095825,2300,,,,,,,,
2023-04-19,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,300,,,,,,,,
2023-04-20,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,,,,,,,,
2023-04-21,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,,,,,,,,
2023-04-24,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,,,,,,,,
2023-04-25,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,200,,,,,,,,
2023-04-26,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,0,,,,,,,,
2023-04-27,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,0,,,,,,,,
2023-04-28,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,200,,,,,,,,
2023-05-01,2.5999999046325684,2.5999999046325684,2.0199999809265137,2.0199999809265137,2.0199999809265137,1400,,,,,,,,
2023-05-02,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,,,,,,,,
2023-05-03,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,100,,,,,,,,
2023-05-04,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,,,,,,,,
2023-05-05,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,,,,,,,,
2023-05-08,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,,,,,,,,
2023-05-09,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,,,,,,,,
2023-05-10,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,2.0199999809265137,0,,,,,,,,
2023-05-11,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,100,,,,,,,,
2023-05-12,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,,,,,,,,
2023-05-15,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,,,,,,,,
2023-05-16,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,,,,,,,,
2023-05-17,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,,,,,,,,
2023-05-18,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,3.190000057220459,0,,,,,,,,
2023-05-19,2.75,2.75,2.75,2.75,2.75,200,,,,,,,,
2023-05-22,2.0299999713897705,2.0299999713897705,2.0199999809265137,2.0199999809265137,2.0199999809265137,900,,,,,,,,
2023-05-23,2.0199999809265137,2.0199999809265137,2.0,2.0,2.0,1000,,,,,,,,
2023-05-24,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-05-25,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-05-26,2.5999999046325684,2.5999999046325684,2.0,2.0,2.0,500,,,,,,,,
2023-05-30,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,400,,,,,,,,
2023-05-31,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-01,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-02,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-05,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-06,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-07,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-08,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,400,,,,,,,,
2023-06-09,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,100,,,,,,,,
2023-06-12,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,0,,,,,,,,
2023-06-13,2.5,2.5,2.5,2.5,2.5,200,,,,,,,,
2023-06-14,2.0,2.0,2.0,2.0,2.0,600,,,,,,,,
2023-06-15,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-16,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-20,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-21,2.0,2.0,2.0,2.0,2.0,300,,,,,,,,
2023-06-22,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-23,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-26,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-27,2.0,2.0,2.0,2.0,2.0,100,,,,,,,,
2023-06-28,2.0,2.0,2.0,2.0,2.0,0,,,,,,,,
2023-06-29,3.0,3.180000066757202,3.0,3.0,3.0,2000,,,,,,,,
2023-06-30,3.180000066757202,3.180000066757202,3.0,3.0,3.0,600,,,,,,,,
2023-07-03,3.0999999046325684,3.0999999046325684,3.0199999809265137,3.0199999809265137,3.0199999809265137,800,,,,,,,,
2023-07-05,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,,,,,,,,
2023-07-06,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0,,,,,,,,
2023-07-07,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,300,,,,,,,,
2023-07-10,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,100,,,,,,,,
2023-07-11,3.200000047683716,3.200000047683716,3.0,3.0,3.0,2000,,,,,,,,
2023-07-12,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2023-07-13,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2023-07-14,3.0,3.0,3.0,3.0,3.0,100,,,,,,,,
2023-07-17,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2023-07-18,3.0,3.0,3.0,3.0,3.0,200,,,,,,,,
2023-07-19,3.0,3.0,3.0,3.0,3.0,200,,,,,,,,
2023-07-20,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2023-07-21,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,500,,,,,,,,
2023-07-24,3.0,3.450000047683716,3.0,3.450000047683716,3.450000047683716,2300,,,,,,,,
2023-07-25,3.700000047683716,3.700000047683716,3.0,3.0,3.0,1300,,,,,,,,
2023-07-26,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2023-07-27,3.0,3.0,3.0,3.0,3.0,0,,,,,,,,
2023-07-28,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,500,,,,,,,,
2023-07-31,3.5,3.5,3.5,3.5,3.5,400,,,,,,,,
2023-08-01,3.5,3.5,3.5,3.5,3.5,400,,,,,,,,
2023-08-02,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-08-03,3.5,3.5,3.5,3.5,3.5,100,,,,,,,,
2023-08-04,3.5,3.5,3.5,3.5,3.5,100,,,,,,,,
2023-08-07,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-08-08,3.5,3.5,3.5,3.5,3.5,0,,,,,,,,
2023-08-09,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,300,,,,,,,,
2023-08-10,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,0,,,,,,,,
2023-08-11,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,3.4700000286102295,100,,,,,,,,
2023-08-14,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,200,,,,,,,,
2023-08-15,4.0,4.0,4.0,4.0,4.0,500,,,,,,,,
2023-08-16,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2023-08-17,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,300,,,,,,,,
2023-08-18,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,100,,,,,,,,
2023-08-21,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0,,,,,,,,
2023-08-22,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,500,,,,,,,,
2023-08-23,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,0,,,,,,,,
2023-08-24,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,0,,,,,,,,
2023-08-25,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,2.819999933242798,0,,,,,,,,
2023-08-28,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,300,,,,,,,,
2023-08-29,3.450000047683716,3.5999999046325684,3.450000047683716,3.5999999046325684,3.5999999046325684,1700,,,,,,,,
2023-08-30,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,600,,,,,,,,
2023-08-31,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,600,,,,,,,,
2023-09-01,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2023-09-05,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,1600,,,,,,,,
2023-09-06,2.630000114440918,2.630000114440918,2.5,2.5,2.5,300,,,,,,,,
2023-09-07,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2023-09-08,3.0,6.989999771118164,3.0,6.989999771118164,6.989999771118164,1700,,,,,,,,
2023-09-11,6.989999771118164,6.989999771118164,6.989999771118164,6.989999771118164,6.989999771118164,0,,,,,,,,
2023-09-12,6.989999771118164,6.989999771118164,6.989999771118164,6.989999771118164,6.989999771118164,0,,,,,,,,
2023-09-13,3.25,3.25,3.25,3.25,3.25,400,,,,,,,,
2023-09-14,3.25,3.25,3.25,3.25,3.25,0,,,,,,,,
2023-09-15,3.25,3.25,3.25,3.25,3.25,0,,,,,,,,
2023-09-18,4.150000095367432,4.150000095367432,2.799999952316284,2.799999952316284,2.799999952316284,400,,,,,,,,
2023-09-19,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,100,,,,,,,,
2023-09-20,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,,,,,,,,
2023-09-21,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,200,,,,,,,,
2023-09-22,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0,,,,,,,,
2023-09-25,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,300,,,,,,,,
2023-09-26,2.5999999046325684,2.5999999046325684,2.509999990463257,2.509999990463257,2.509999990463257,600,,,,,,,,
2023-09-27,2.5,2.5,2.5,2.5,2.5,900,,,,,,,,
2023-09-28,2.5,2.5,2.5,2.5,2.5,600,,,,,,,,
2023-09-29,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2023-10-02,2.549999952316284,2.549999952316284,2.5299999713897705,2.5299999713897705,2.5299999713897705,600,,,,,,,,
2023-10-03,2.5299999713897705,2.5299999713897705,2.5299999713897705,2.5299999713897705,2.5299999713897705,500,,,,,,,,
2023-10-04,2.75,2.75,2.5399999618530273,2.5399999618530273,2.5399999618530273,600,,,,,,,,
2023-10-05,2.75,2.75,2.75,2.75,2.75,300,,,,,,,,
2023-10-06,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2023-10-09,2.75,2.75,2.75,2.75,2.75,100,,,,,,,,
2023-10-10,2.509999990463257,2.509999990463257,2.5,2.5,2.5,400,,,,,,,,
2023-10-11,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2023-10-12,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2023-10-13,2.5,2.5,2.5,2.5,2.5,0,,,,,,,,
2023-10-16,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,500,,,,,,,,
2023-10-17,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2023-10-18,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2023-10-19,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0,,,,,,,,
2023-10-20,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,200,,,,,,,,
2023-10-23,3.25,3.25,3.25,3.25,3.25,200,,,,,,,,
2023-10-24,3.25,3.25,3.25,3.25,3.25,0,,,,,,,,
2023-10-25,3.25,3.25,3.25,3.25,3.25,0,,,,,,,,
2023-10-26,2.509999990463257,2.509999990463257,2.509999990463257,2.509999990463257,2.509999990463257,300,,,,,,,,
2023-10-27,2.5,5.0,2.5,5.0,5.0,1200,,,,,,,,
2023-10-30,5.0,5.0,5.0,5.0,5.0,0,,,,,,,,
2023-10-31,5.0,5.0,5.0,5.0,5.0,0,,,,,,,,
2023-11-01,5.0,5.0,5.0,5.0,5.0,0,,,,,,,,
2023-11-02,5.0,5.0,5.0,5.0,5.0,0,,,,,,,,
2023-11-03,5.0,5.0,5.0,5.0,5.0,0,,,,,,,,
2023-11-06,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,200,,,,,,,,
2023-11-07,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0,,,,,,,,
2023-11-08,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0,,,,,,,,
2023-11-09,2.5799999237060547,2.5799999237060547,2.509999990463257,2.509999990463257,2.509999990463257,800,,,,,,,,
2023-11-10,4.0,4.0,3.0,3.0,3.0,1200,,,,,,,,
2023-11-13,2.559999942779541,2.559999942779541,2.5,2.5,2.5,500,,,,,,,,
2023-11-14,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,100,,,,,,,,
2023-11-15,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,400,,,,,,,,
2023-11-16,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,2.2699999809265137,100,,,,,,,,
2023-11-17,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,400,,,,,,,,
2023-11-20,2.75,2.75,2.75,2.75,2.75,200,,,,,,,,
2023-11-21,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2023-11-22,2.75,2.75,2.75,2.75,2.75,0,,,,,,,,
2023-11-24,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,200,,,,,,,,
2023-11-27,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,3.5399999618530273,0,,,,,,,,
2023-11-28,2.25,4.0,2.25,4.0,4.0,2200,,,,,,,,
2023-11-29,4.0,4.0,4.0,4.0,4.0,0,,,,,,,,
2023-11-30,4.0,4.0,4.0,4.0,4.0,100,,,,,,,,
2023-12-01,2.319999933242798,2.319999933242798,2.309999942779541,2.309999942779541,2.309999942779541,400,,,,,,,,
2023-12-04,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,300,,,,,,,,
2023-12-05,4.5,4.5,3.5199999809265137,3.5199999809265137,3.5199999809265137,1300,,,,,,,,
2023-12-06,3.0,3.0,2.75,2.75,2.75,900,,,,,,,,
2023-12-07,2.5,2.5,2.0199999809265137,2.0199999809265137,2.0199999809265137,900,,,,,,,,
2023-12-08,3.890000104904175,3.990000009536743,3.890000104904175,3.990000009536743,3.990000009536743,500,,,,,,,,
2023-12-11,3.0999999046325684,3.0999999046325684,1.909999966621399,2.299999952316284,2.299999952316284,3700,,,,,,,,
2023-12-12,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,,,,,,,,
2023-12-13,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,,,,,,,,
2023-12-14,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,,,,,,,,
2023-12-15,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,,,,,,,,
2023-12-18,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0,,,,,,,,
