date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'GS')","('high', 'GS')","('low', 'GS')","('close', 'GS')","('adj_close', 'GS')","('volume', 'GS')","('currency', '')"
2020-12-15,239.5,243.61000061035156,237.19000244140625,242.42999267578125,215.27786254882812,2348000,,,,,,,,
2020-12-16,243.55999755859375,243.89999389648438,241.1199951171875,243.77000427246094,216.46778869628906,2400900,,,,,,,,
2020-12-17,245.0,245.92999267578125,243.0,244.42999267578125,217.0538787841797,2983600,,,,,,,,
2020-12-18,245.38999938964844,245.38999938964844,240.55999755859375,242.1300048828125,215.01148986816406,4088100,,,,,,,,
2020-12-21,250.2899932861328,260.8500061035156,248.75999450683594,256.9800109863281,228.19825744628906,7408500,,,,,,,,
2020-12-22,256.8599853515625,257.70001220703125,249.8000030517578,250.08999633789062,222.07997131347656,3599800,,,,,,,,
2020-12-23,251.5,260.5799865722656,251.3000030517578,256.45001220703125,227.72763061523438,3376100,,,,,,,,
2020-12-24,257.0400085449219,257.6199951171875,253.75,256.1600036621094,227.4701385498047,968100,,,,,,,,
2020-12-28,257.80999755859375,262.6499938964844,257.0,259.5899963378906,230.51593017578125,2793400,,,,,,,,
2020-12-29,260.260009765625,260.8599853515625,256.5,258.010009765625,229.1129150390625,1430900,,,,,,,,
2020-12-30,258.80999755859375,260.6499938964844,257.8299865722656,259.45001220703125,230.3916473388672,1566500,,,,,,,,
2020-12-31,258.79998779296875,263.92999267578125,258.0,263.7099914550781,234.17453002929688,2043100,,,,,,,,
2021-01-04,267.0,267.5799865722656,260.1600036621094,265.0,235.3200225830078,3572000,,,,,,,,
2021-01-05,263.8800048828125,273.5,262.57000732421875,270.92999267578125,240.58590698242188,4207100,,,,,,,,
2021-01-06,276.2900085449219,288.3800048828125,273.1000061035156,285.54998779296875,253.5684814453125,6383500,,,,,,,,
2021-01-07,287.7699890136719,295.8900146484375,286.67999267578125,291.6499938964844,258.9851989746094,4009700,,,,,,,,
2021-01-08,292.0,292.2799987792969,285.05999755859375,290.0799865722656,257.59112548828125,2800800,,,,,,,,
2021-01-11,286.79998779296875,295.0,284.20001220703125,293.8299865722656,260.9210205078125,2649700,,,,,,,,
2021-01-12,297.1400146484375,303.9800109863281,296.0199890136719,302.2099914550781,268.3625183105469,4814400,,,,,,,,
2021-01-13,300.0799865722656,303.7200012207031,299.1000061035156,302.94000244140625,269.0107421875,2413800,,,,,,,,
2021-01-14,304.04998779296875,309.4100036621094,303.5400085449219,307.8699951171875,273.3885803222656,3192200,,,,,,,,
2021-01-15,301.19000244140625,304.8599853515625,296.8800048828125,301.010009765625,267.296875,3863700,,,,,,,,
2021-01-19,305.0,306.6000061035156,293.79998779296875,294.20001220703125,261.2496032714844,6727800,,,,,,,,
2021-01-20,295.82000732421875,297.45001220703125,287.4800109863281,290.4700012207031,257.9373779296875,4792600,,,,,,,,
2021-01-21,290.45001220703125,292.739990234375,288.5299987792969,289.3699951171875,256.96063232421875,2516000,,,,,,,,
2021-01-22,286.69000244140625,290.5899963378906,285.5,289.3900146484375,256.9783020019531,2568800,,,,,,,,
2021-01-25,285.5299987792969,286.3500061035156,277.5,283.0400085449219,251.3395233154297,4575000,,,,,,,,
2021-01-26,283.92999267578125,285.7699890136719,280.0799865722656,281.760009765625,250.2029266357422,3296800,,,,,,,,
2021-01-27,276.0,277.3699951171875,271.32000732421875,273.3299865722656,242.71702575683594,3891800,,,,,,,,
2021-01-28,274.6099853515625,279.8299865722656,271.3299865722656,275.0199890136719,244.2178192138672,3778700,,,,,,,,
2021-01-29,274.2699890136719,277.3999938964844,270.6199951171875,271.1700134277344,240.79898071289062,3412000,,,,,,,,
2021-02-01,272.6600036621094,276.79998779296875,272.0,274.7300109863281,243.96029663085938,2324100,,,,,,,,
2021-02-02,278.32000732421875,288.25,278.0,286.9700012207031,254.82940673828125,5195500,,,,,,,,
2021-02-03,286.6099853515625,289.80999755859375,285.17999267578125,288.54998779296875,256.23236083984375,2712800,,,,,,,,
2021-02-04,290.0,295.8299865722656,289.5199890136719,293.75,260.85003662109375,2994700,,,,,,,,
2021-02-05,295.0,297.239990234375,292.19000244140625,293.5,260.62799072265625,2938100,,,,,,,,
2021-02-08,295.0,300.8900146484375,294.5,300.1499938964844,266.5331726074219,2826200,,,,,,,,
2021-02-09,299.6000061035156,302.45001220703125,297.70001220703125,300.4599914550781,266.8084716796875,2071700,,,,,,,,
2021-02-10,300.0,305.17999267578125,297.75,304.2799987792969,270.20068359375,3213700,,,,,,,,
2021-02-11,303.9800109863281,305.010009765625,299.1700134277344,302.32000732421875,268.460205078125,2159900,,,,,,,,
2021-02-12,301.989990234375,306.70001220703125,301.7699890136719,306.32000732421875,272.01214599609375,1977300,,,,,,,,
2021-02-16,310.0,312.9200134277344,309.2200012207031,311.9599914550781,277.0204772949219,2792200,,,,,,,,
2021-02-17,310.0299987792969,314.9800109863281,308.760009765625,312.739990234375,277.7131652832031,2333100,,,,,,,,
2021-02-18,309.2200012207031,314.5,307.5799865722656,309.8999938964844,275.1911926269531,2093300,,,,,,,,
2021-02-19,310.2300109863281,316.7799987792969,310.2300109863281,315.6199951171875,280.2706604003906,2749500,,,,,,,,
2021-02-22,313.0,320.55999755859375,312.2099914550781,316.8699951171875,281.3805847167969,3162300,,,,,,,,
2021-02-23,317.9800109863281,320.0,310.5799865722656,319.2099914550781,283.45849609375,2942500,,,,,,,,
2021-02-24,320.1700134277344,330.9700012207031,320.1000061035156,330.6400146484375,293.60833740234375,3934400,,,,,,,,
2021-02-25,333.3299865722656,335.80999755859375,326.2900085449219,327.760009765625,291.05096435546875,4244000,,,,,,,,
2021-02-26,325.7699890136719,328.67999267578125,319.0400085449219,319.4800109863281,283.6982421875,3732200,,,,,,,,
2021-03-01,325.0,331.0400085449219,323.30999755859375,329.9200134277344,294.1197509765625,2957800,,,,,,,,
2021-03-02,330.0,336.19000244140625,329.510009765625,330.94000244140625,295.029052734375,2850300,,,,,,,,
2021-03-03,333.67999267578125,340.1000061035156,333.25,334.42999267578125,298.14044189453125,3606300,,,,,,,,
2021-03-04,333.1300048828125,339.760009765625,323.9200134277344,329.2900085449219,293.55810546875,3647600,,,,,,,,
2021-03-05,335.5799865722656,335.5799865722656,316.4599914550781,327.3699951171875,291.84649658203125,3740200,,,,,,,,
2021-03-08,331.3599853515625,337.5899963378906,329.1000061035156,334.19000244140625,297.92645263671875,2998000,,,,,,,,
2021-03-09,328.6199951171875,336.3900146484375,325.57000732421875,330.5899963378906,294.717041015625,3324800,,,,,,,,
2021-03-10,332.07000732421875,342.3999938964844,331.5299987792969,342.0199890136719,304.9067687988281,3153100,,,,,,,,
2021-03-11,338.6600036621094,345.0,336.4599914550781,342.1000061035156,304.97808837890625,2756600,,,,,,,,
2021-03-12,345.2200012207031,350.0,343.6400146484375,348.80999755859375,310.9599304199219,2436700,,,,,,,,
2021-03-15,349.44000244140625,352.4200134277344,342.0,346.04998779296875,308.49951171875,2276200,,,,,,,,
2021-03-16,345.2799987792969,346.8999938964844,337.75,341.7099914550781,304.6304016113281,2332600,,,,,,,,
2021-03-17,344.6199951171875,347.0299987792969,340.3999938964844,344.95001220703125,307.5188903808594,2710900,,,,,,,,
2021-03-18,350.75,356.8500061035156,346.989990234375,348.0,310.2379150390625,3713000,,,,,,,,
2021-03-19,346.4200134277344,347.239990234375,340.6300048828125,344.20001220703125,306.8502502441406,3513000,,,,,,,,
2021-03-22,341.05999755859375,342.8800048828125,336.0,339.3299865722656,302.5086364746094,2094500,,,,,,,,
2021-03-23,337.6199951171875,341.8900146484375,331.3299865722656,331.7699890136719,295.76898193359375,2457500,,,,,,,,
2021-03-24,333.4200134277344,336.94000244140625,328.44000244140625,328.6499938964844,292.987548828125,3332200,,,,,,,,
2021-03-25,327.3500061035156,331.3900146484375,321.9200134277344,330.54998779296875,294.6814270019531,2804700,,,,,,,,
2021-03-26,334.510009765625,335.45001220703125,322.69000244140625,327.3900146484375,291.86431884765625,3082600,,,,,,,,
2021-03-29,320.3500061035156,327.760009765625,317.7200012207031,325.7300109863281,290.3844299316406,4533200,,,,,,,,
2021-03-30,329.4100036621094,335.75,328.8500061035156,332.010009765625,295.9830017089844,2717300,,,,,,,,
2021-03-31,330.2300109863281,332.6499938964844,325.44000244140625,327.0,291.5166320800781,2624500,,,,,,,,
2021-04-01,324.29998779296875,329.6600036621094,324.1600036621094,327.6400146484375,292.0871887207031,2659000,,,,,,,,
2021-04-05,332.8500061035156,332.8500061035156,323.04998779296875,323.5400085449219,288.43206787109375,3235000,,,,,,,,
2021-04-06,324.489990234375,328.5400085449219,324.0,327.05999755859375,291.57012939453125,1801700,,,,,,,,
2021-04-07,327.70001220703125,329.20001220703125,323.3500061035156,326.54998779296875,291.1154479980469,2157300,,,,,,,,
2021-04-08,324.2900085449219,331.489990234375,322.9700012207031,331.1400146484375,295.2073974609375,2402800,,,,,,,,
2021-04-09,334.0,334.8999938964844,328.7900085449219,330.80999755859375,294.9132385253906,2347100,,,,,,,,
2021-04-12,332.6700134277344,334.4800109863281,329.94000244140625,331.8399963378906,295.8314514160156,2318800,,,,,,,,
2021-04-13,329.510009765625,330.04998779296875,324.17999267578125,327.67999267578125,292.122802734375,3575900,,,,,,,,
2021-04-14,328.54998779296875,344.4700012207031,326.1499938964844,335.3500061035156,298.9606018066406,9876800,,,,,,,,
2021-04-15,338.8999938964844,341.3500061035156,334.5400085449219,338.54998779296875,301.81329345703125,4354800,,,,,,,,
2021-04-16,340.2900085449219,343.739990234375,338.6199951171875,342.30999755859375,305.165283203125,4231900,,,,,,,,
2021-04-19,340.0,344.42999267578125,336.6000061035156,343.0899963378906,305.8606872558594,3228200,,,,,,,,
2021-04-20,339.9700012207031,340.4700012207031,329.3500061035156,331.8800048828125,295.86700439453125,3662300,,,,,,,,
2021-04-21,330.0,335.4700012207031,327.55999755859375,335.2699890136719,298.8892517089844,2733300,,,,,,,,
2021-04-22,334.6199951171875,336.9700012207031,330.2900085449219,330.8500061035156,294.9488525390625,2165200,,,,,,,,
2021-04-23,331.25,340.6700134277344,330.7200012207031,339.3500061035156,302.52642822265625,2163800,,,,,,,,
2021-04-26,341.94000244140625,345.8999938964844,340.8900146484375,343.5199890136719,306.2440185546875,2171500,,,,,,,,
2021-04-27,344.0,347.54998779296875,343.6600036621094,346.6300048828125,309.01654052734375,2088600,,,,,,,,
2021-04-28,348.0,350.1199951171875,346.0899963378906,348.1099853515625,310.3359680175781,2140900,,,,,,,,
2021-04-29,350.54998779296875,353.8299865722656,347.4800109863281,352.9700012207031,314.66864013671875,2584400,,,,,,,,
2021-04-30,351.1199951171875,352.82000732421875,347.20001220703125,348.45001220703125,310.6390686035156,2101100,,,,,,,,
2021-05-03,350.3399963378906,354.05999755859375,349.260009765625,350.1600036621094,312.1634521484375,1871700,,,,,,,,
2021-05-04,348.8999938964844,351.7799987792969,342.57000732421875,349.8399963378906,311.87823486328125,2831400,,,,,,,,
2021-05-05,352.0,359.1400146484375,348.54998779296875,357.6199951171875,318.8139953613281,2786800,,,,,,,,
2021-05-06,359.7699890136719,366.29998779296875,356.5,365.9700012207031,326.2579040527344,3048700,,,,,,,,
2021-05-07,362.29998779296875,371.6499938964844,360.92999267578125,370.8900146484375,330.6441345214844,3378100,,,,,,,,
2021-05-10,373.5,376.9800109863281,368.5,368.67999267578125,328.673828125,3396300,,,,,,,,
2021-05-11,363.0,368.6300048828125,358.6199951171875,359.9200134277344,320.86444091796875,3734300,,,,,,,,
2021-05-12,363.07000732421875,368.1300048828125,353.2699890136719,354.3999938964844,315.943359375,3309800,,,,,,,,
2021-05-13,353.25,360.8900146484375,353.25,358.80999755859375,319.87493896484375,2673900,,,,,,,,
2021-05-14,362.0,369.510009765625,361.70001220703125,368.7699890136719,328.75408935546875,2732300,,,,,,,,
2021-05-17,367.7799987792969,370.70001220703125,364.5,369.25,329.18206787109375,1826100,,,,,,,,
2021-05-18,371.3800048828125,373.0799865722656,364.0,364.55999755859375,325.00091552734375,2018600,,,,,,,,
2021-05-19,360.0,360.0,353.92999267578125,358.3800048828125,319.491455078125,3696000,,,,,,,,
2021-05-20,358.9800109863281,361.95001220703125,353.3500061035156,359.7799987792969,320.7395935058594,1919600,,,,,,,,
2021-05-21,361.489990234375,367.1400146484375,360.510009765625,366.260009765625,326.5164489746094,2657500,,,,,,,,
2021-05-24,367.32000732421875,369.7200012207031,365.510009765625,368.2900085449219,328.3261413574219,1834300,,,,,,,,
2021-05-25,369.9100036621094,373.7699890136719,364.0899963378906,364.510009765625,324.95635986328125,2631000,,,,,,,,
2021-05-26,365.0,368.7900085449219,361.9100036621094,367.3999938964844,327.5327453613281,2121200,,,,,,,,
2021-05-27,371.3299865722656,373.54998779296875,367.29998779296875,371.3699951171875,331.0718994140625,3897000,,,,,,,,
2021-05-28,372.0,373.07000732421875,368.260009765625,372.0199890136719,332.771484375,2169700,,,,,,,,
2021-06-01,377.70001220703125,383.3599853515625,376.30999755859375,382.44000244140625,342.09222412109375,3644000,,,,,,,,
2021-06-02,383.3299865722656,384.6700134277344,379.3699951171875,383.44000244140625,342.9866638183594,2809700,,,,,,,,
2021-06-03,382.25,391.25,380.1300048828125,388.7200012207031,347.70965576171875,3003900,,,,,,,,
2021-06-04,389.67999267578125,392.04998779296875,386.32000732421875,391.45001220703125,350.151611328125,2514100,,,,,,,,
2021-06-07,393.0,393.260009765625,387.54998779296875,388.1600036621094,347.208740234375,2188700,,,,,,,,
2021-06-08,385.7900085449219,386.4800109863281,382.2200012207031,384.70001220703125,344.1138610839844,2452600,,,,,,,,
2021-06-09,383.1600036621094,384.2699890136719,378.8800048828125,382.7799987792969,342.39630126953125,2025900,,,,,,,,
2021-06-10,389.6400146484375,389.6400146484375,372.3500061035156,373.94000244140625,334.4889831542969,3900800,,,,,,,,
2021-06-11,375.70001220703125,378.75,375.1099853515625,378.04998779296875,338.1653137207031,2117300,,,,,,,,
2021-06-14,377.42999267578125,378.75,370.70001220703125,372.9200134277344,333.5765686035156,2560500,,,,,,,,
2021-06-15,373.5,374.8399963378906,367.1600036621094,371.29998779296875,332.1274108886719,2302900,,,,,,,,
2021-06-16,370.989990234375,374.0799865722656,365.25,371.0,331.85919189453125,3264200,,,,,,,,
2021-06-17,373.5199890136719,373.5199890136719,356.54998779296875,361.5,323.3614501953125,4146300,,,,,,,,
2021-06-18,356.5199890136719,358.3800048828125,348.1300048828125,348.8299865722656,312.0280456542969,6290100,,,,,,,,
2021-06-21,352.8900146484375,357.9700012207031,351.0400085449219,357.5400085449219,319.8191833496094,2717300,,,,,,,,
2021-06-22,357.0,359.8800048828125,352.6400146484375,357.5299987792969,319.810302734375,1870800,,,,,,,,
2021-06-23,358.7900085449219,362.4800109863281,357.6600036621094,361.04998779296875,322.9588623046875,1713100,,,,,,,,
2021-06-24,363.0,370.8800048828125,362.7799987792969,368.75,329.8465576171875,2716600,,,,,,,,
2021-06-25,368.82000732421875,371.1499938964844,364.5400085449219,368.7699890136719,329.8644104003906,2782400,,,,,,,,
2021-06-28,367.79998779296875,368.8699951171875,363.8599853515625,368.7099914550781,329.8106994628906,1833400,,,,,,,,
2021-06-29,374.8599853515625,378.0899963378906,370.75,372.6199951171875,333.3081970214844,2365900,,,,,,,,
2021-06-30,370.8999938964844,380.1099853515625,370.8999938964844,379.5299987792969,339.4892272949219,2238400,,,,,,,,
2021-07-01,380.70001220703125,381.6400146484375,374.1499938964844,374.989990234375,335.4281311035156,2571000,,,,,,,,
2021-07-02,376.30999755859375,376.6000061035156,372.4200134277344,374.1600036621094,334.6856994628906,1598900,,,,,,,,
2021-07-06,373.2300109863281,373.6300048828125,365.4100036621094,369.8599853515625,330.83941650390625,2162900,,,,,,,,
2021-07-07,367.5,370.0899963378906,362.17999267578125,367.6700134277344,328.8804626464844,2012800,,,,,,,,
2021-07-08,359.69000244140625,362.8900146484375,355.5899963378906,358.94000244140625,321.07147216796875,2940500,,,,,,,,
2021-07-09,366.0,372.1499938964844,364.95001220703125,371.760009765625,332.5389404296875,2641800,,,,,,,,
2021-07-12,370.30999755859375,384.0,367.3299865722656,380.5,340.3568420410156,4135900,,,,,,,,
2021-07-13,381.05999755859375,385.3299865722656,372.010009765625,375.9800109863281,336.31378173828125,6466800,,,,,,,,
2021-07-14,378.75,381.7699890136719,371.3900146484375,374.3999938964844,334.900390625,3295700,,,,,,,,
2021-07-15,371.239990234375,378.75,370.57000732421875,373.3500061035156,333.96124267578125,2183900,,,,,,,,
2021-07-16,374.92999267578125,374.92999267578125,363.8299865722656,364.79998779296875,326.3132019042969,2583300,,,,,,,,
2021-07-19,354.0,355.19000244140625,349.0,354.7200012207031,317.2967224121094,4394600,,,,,,,,
2021-07-20,352.2699890136719,367.30999755859375,351.5400085449219,364.760009765625,326.2774658203125,2937900,,,,,,,,
2021-07-21,368.0400085449219,374.8999938964844,367.92999267578125,373.5,334.0953063964844,2398800,,,,,,,,
2021-07-22,372.29998779296875,373.69000244140625,368.45001220703125,372.7099914550781,333.388671875,1887100,,,,,,,,
2021-07-23,374.5899963378906,378.0,371.3800048828125,374.04998779296875,334.58734130859375,1706900,,,,,,,,
2021-07-26,373.17999267578125,376.67999267578125,373.1099853515625,375.8999938964844,336.24212646484375,1559100,,,,,,,,
2021-07-27,372.5,375.1400146484375,369.2200012207031,374.8399963378906,335.2939453125,1791800,,,,,,,,
2021-07-28,375.80999755859375,377.44000244140625,372.3399963378906,374.2300109863281,334.748291015625,1668900,,,,,,,,
2021-07-29,377.0299987792969,379.510009765625,374.80999755859375,377.54998779296875,337.7181701660156,1296600,,,,,,,,
2021-07-30,376.57000732421875,379.95001220703125,373.05999755859375,374.8800048828125,335.3298034667969,1474900,,,,,,,,
2021-08-02,376.1700134277344,386.92999267578125,375.75,378.19000244140625,338.2906188964844,2383200,,,,,,,,
2021-08-03,380.25,381.30999755859375,371.7699890136719,380.3599853515625,340.2315979003906,1494600,,,,,,,,
2021-08-04,378.4800109863281,382.6499938964844,375.760009765625,377.8599853515625,337.995361328125,1460500,,,,,,,,
2021-08-05,380.1499938964844,384.30999755859375,379.95001220703125,384.29998779296875,343.75592041015625,1583800,,,,,,,,
2021-08-06,388.8800048828125,398.8599853515625,388.6400146484375,397.8900146484375,355.9122314453125,3655800,,,,,,,,
2021-08-09,396.5899963378906,404.6000061035156,393.5799865722656,399.8800048828125,357.6922302246094,3319100,,,,,,,,
2021-08-10,400.1199951171875,410.6300048828125,399.5,407.9700012207031,364.9287109375,3152300,,,,,,,,
2021-08-11,408.79998779296875,414.67999267578125,407.05999755859375,413.8900146484375,370.2242431640625,3000500,,,,,,,,
2021-08-12,414.3800048828125,418.6199951171875,410.55999755859375,415.0,371.2170715332031,2312800,,,,,,,,
2021-08-13,416.0,416.8900146484375,408.17999267578125,410.7799987792969,367.4422607421875,1980000,,,,,,,,
2021-08-16,408.989990234375,408.989990234375,402.1499938964844,408.3500061035156,365.2686462402344,1590700,,,,,,,,
2021-08-17,403.8399963378906,408.3500061035156,400.20001220703125,404.9700012207031,362.2452392578125,2077400,,,,,,,,
2021-08-18,402.6000061035156,406.1099853515625,398.5899963378906,398.79998779296875,356.72613525390625,2187800,,,,,,,,
2021-08-19,394.6000061035156,397.7300109863281,390.9100036621094,393.57000732421875,352.0479431152344,2241500,,,,,,,,
2021-08-20,391.489990234375,396.45001220703125,391.0,395.8699951171875,354.10528564453125,1612100,,,,,,,,
2021-08-23,401.8900146484375,404.1000061035156,399.0,401.45001220703125,359.09661865234375,1857600,,,,,,,,
2021-08-24,403.5899963378906,409.6600036621094,402.70001220703125,408.55999755859375,365.4565734863281,1958400,,,,,,,,
2021-08-25,409.8999938964844,416.67999267578125,408.94000244140625,413.1199951171875,369.5354309082031,1845300,,,,,,,,
2021-08-26,415.8800048828125,420.7300109863281,411.1600036621094,412.4100036621094,368.90032958984375,2076500,,,,,,,,
2021-08-27,412.7799987792969,419.8500061035156,412.5,419.69000244140625,375.4122619628906,2174500,,,,,,,,
2021-08-30,419.95001220703125,420.760009765625,412.7200012207031,413.6000061035156,369.9648132324219,2089400,,,,,,,,
2021-08-31,412.1099853515625,414.8599853515625,408.760009765625,413.510009765625,371.68157958984375,1958100,,,,,,,,
2021-09-01,413.1600036621094,416.1099853515625,410.30999755859375,413.6600036621094,371.8163757324219,1680400,,,,,,,,
2021-09-02,415.1099853515625,417.5799865722656,412.6400146484375,414.5,372.5714416503906,1830400,,,,,,,,
2021-09-03,414.0,415.1199951171875,410.6000061035156,411.30999755859375,369.7041320800781,1373600,,,,,,,,
2021-09-07,411.0,414.7300109863281,409.6400146484375,410.32000732421875,368.8142395019531,1557000,,,,,,,,
2021-09-08,409.2200012207031,410.9800109863281,404.70001220703125,405.0,364.03240966796875,1646200,,,,,,,,
2021-09-09,404.6700134277344,408.8800048828125,403.510009765625,404.5799865722656,363.6548767089844,2424600,,,,,,,,
2021-09-10,408.0,409.7900085449219,403.1600036621094,403.4800109863281,362.6661071777344,1956000,,,,,,,,
2021-09-13,407.4100036621094,409.3699951171875,403.79998779296875,409.260009765625,367.8614807128906,1802800,,,,,,,,
2021-09-14,410.29998779296875,417.010009765625,402.7799987792969,403.69000244140625,362.8548889160156,3263200,,,,,,,,
2021-09-15,398.0,403.6099853515625,396.2099914550781,401.95001220703125,361.29095458984375,3199800,,,,,,,,
2021-09-16,404.5199890136719,405.9800109863281,394.8900146484375,396.67999267578125,356.5539855957031,2882900,,,,,,,,
2021-09-17,396.32000732421875,399.1600036621094,388.8299865722656,391.4599914550781,351.862060546875,3843700,,,,,,,,
2021-09-20,377.82000732421875,380.8599853515625,372.5,378.1300048828125,339.8804626464844,3834500,,,,,,,,
2021-09-21,380.8500061035156,381.5,374.0799865722656,375.8399963378906,337.822021484375,2377300,,,,,,,,
2021-09-22,380.79998779296875,389.2900085449219,379.7099914550781,385.4700012207031,346.4779357910156,2991300,,,,,,,,
2021-09-23,390.3900146484375,393.739990234375,388.17999267578125,391.8599853515625,352.2215270996094,2518000,,,,,,,,
2021-09-24,390.4700012207031,392.489990234375,388.6000061035156,390.8500061035156,351.313720703125,1789700,,,,,,,,
2021-09-27,396.5799865722656,401.0,395.17999267578125,399.80999755859375,359.3674011230469,2788500,,,,,,,,
2021-09-28,400.45001220703125,404.2099914550781,388.3900146484375,389.5,350.100341796875,2609000,,,,,,,,
2021-09-29,390.67999267578125,392.3900146484375,384.29998779296875,384.8900146484375,345.9566345214844,1955000,,,,,,,,
2021-09-30,388.0,388.0199890136719,376.6199951171875,378.0299987792969,339.79058837890625,2665700,,,,,,,,
2021-10-01,379.44000244140625,382.7200012207031,375.8500061035156,380.0,341.5613098144531,2382300,,,,,,,,
2021-10-04,380.2099914550781,386.8699951171875,372.82000732421875,374.1499938964844,336.3030090332031,2895600,,,,,,,,
2021-10-05,378.1000061035156,388.2200012207031,375.5,385.80999755859375,346.7835693359375,2508100,,,,,,,,
2021-10-06,382.3800048828125,389.54998779296875,378.6600036621094,388.04998779296875,348.79693603515625,2111800,,,,,,,,
2021-10-07,392.9100036621094,397.8500061035156,389.760009765625,390.6199951171875,351.10699462890625,2348000,,,,,,,,
2021-10-08,390.8299865722656,394.30999755859375,388.17999267578125,392.80999755859375,353.07550048828125,1446700,,,,,,,,
2021-10-11,392.8999938964844,396.95001220703125,385.0199890136719,385.239990234375,346.27117919921875,1787400,,,,,,,,
2021-10-12,386.2200012207031,388.5899963378906,381.0199890136719,386.5299987792969,347.43072509765625,2088200,,,,,,,,
2021-10-13,388.0,388.3800048828125,378.6300048828125,386.30999755859375,347.2329406738281,2391600,,,,,,,,
2021-10-14,392.0,393.6600036621094,382.20001220703125,391.20001220703125,351.6283264160156,3380900,,,,,,,,
2021-10-15,402.30999755859375,407.2699890136719,396.3399963378906,406.07000732421875,364.9941711425781,6451400,,,,,,,,
2021-10-18,408.010009765625,415.94000244140625,407.6000061035156,413.69000244140625,371.8434143066406,3832300,,,,,,,,
2021-10-19,415.17999267578125,415.8500061035156,409.69000244140625,412.1600036621094,370.4681396484375,2568300,,,,,,,,
2021-10-20,411.0,414.3299865722656,406.20001220703125,407.8900146484375,366.6300354003906,2453400,,,,,,,,
2021-10-21,406.79998779296875,412.6600036621094,404.6199951171875,407.5899963378906,366.3603820800781,2162100,,,,,,,,
2021-10-22,409.989990234375,415.3599853515625,409.1000061035156,414.32000732421875,372.4096374511719,2411000,,,,,,,,
2021-10-25,416.2099914550781,419.489990234375,413.2699890136719,414.75,372.7961120605469,1824700,,,,,,,,
2021-10-26,416.3699951171875,419.80999755859375,413.760009765625,417.6099853515625,375.3668212890625,1843300,,,,,,,,
2021-10-27,416.54998779296875,418.05999755859375,410.54998779296875,410.989990234375,369.4164123535156,2067200,,,,,,,,
2021-10-28,412.0,414.9200134277344,409.05999755859375,414.82000732421875,372.8591003417969,1444700,,,,,,,,
2021-10-29,414.0199890136719,415.9599914550781,411.17999267578125,413.3500061035156,371.5378112792969,2061700,,,,,,,,
2021-11-01,417.07000732421875,418.7300109863281,413.25,416.70001220703125,374.5489196777344,1820800,,,,,,,,
2021-11-02,415.1000061035156,426.1600036621094,412.7900085449219,423.8500061035156,380.9757385253906,3000800,,,,,,,,
2021-11-03,423.1199951171875,424.0,412.55999755859375,417.8999938964844,375.6274719238281,3542400,,,,,,,,
2021-11-04,414.6499938964844,415.989990234375,403.0299987792969,408.07000732421875,366.7919006347656,3802300,,,,,,,,
2021-11-05,411.3999938964844,414.45001220703125,406.1000061035156,407.0799865722656,365.9019775390625,2105600,,,,,,,,
2021-11-08,409.8900146484375,413.6499938964844,407.9599914550781,408.3399963378906,367.0345458984375,1728400,,,,,,,,
2021-11-09,406.1099853515625,407.5799865722656,400.05999755859375,405.3500061035156,364.3470458984375,2246900,,,,,,,,
2021-11-10,402.3299865722656,405.54998779296875,397.25,399.1199951171875,358.7472229003906,2243900,,,,,,,,
2021-11-11,400.1400146484375,403.760009765625,398.510009765625,402.3399963378906,361.64154052734375,1252400,,,,,,,,
2021-11-12,403.0,405.1000061035156,399.20001220703125,404.9100036621094,363.9515380859375,1360100,,,,,,,,
2021-11-15,406.0,407.3399963378906,403.9100036621094,404.80999755859375,363.861572265625,1436500,,,,,,,,
2021-11-16,403.9100036621094,405.8399963378906,399.0,403.0899963378906,362.31561279296875,1311000,,,,,,,,
2021-11-17,401.8500061035156,402.6499938964844,391.4700012207031,391.54998779296875,351.9429626464844,2927000,,,,,,,,
2021-11-18,392.29998779296875,393.9200134277344,385.67999267578125,391.3699951171875,351.7810974121094,1847400,,,,,,,,
2021-11-19,382.3800048828125,390.239990234375,381.0400085449219,387.3900146484375,348.20379638671875,2610400,,,,,,,,
2021-11-22,393.1600036621094,402.489990234375,390.17999267578125,396.1600036621094,356.086669921875,3058700,,,,,,,,
2021-11-23,400.25,406.9599914550781,397.510009765625,406.3399963378906,365.23687744140625,2402300,,,,,,,,
2021-11-24,405.0,407.4800109863281,398.29998779296875,399.19000244140625,358.81011962890625,2186300,,,,,,,,
2021-11-26,384.4800109863281,391.7099914550781,382.7200012207031,389.3900146484375,350.00146484375,2687900,,,,,,,,
2021-11-29,394.0,396.3699951171875,382.45001220703125,386.5400085449219,347.43975830078125,2883400,,,,,,,,
2021-11-30,383.5299987792969,386.8299865722656,377.260009765625,380.989990234375,342.4511413574219,4570400,,,,,,,,
2021-12-01,383.82000732421875,390.1600036621094,376.2099914550781,376.4800109863281,340.18316650390625,2476000,,,,,,,,
2021-12-02,378.0,389.0899963378906,376.0299987792969,387.5400085449219,350.17681884765625,3343700,,,,,,,,
2021-12-03,389.8800048828125,389.8800048828125,379.0299987792969,382.7300109863281,345.8305969238281,2807500,,,,,,,,
2021-12-06,388.6700134277344,393.6000061035156,383.489990234375,389.29998779296875,351.76715087890625,1990200,,,,,,,,
