date,open,high,low,close,adj_close,volume,"('date', '')","('open', 'EVOTF')","('high', 'EVOTF')","('low', 'EVOTF')","('close', 'EVOTF')","('adj_close', 'EVOTF')","('volume', 'EVOTF')","('currency', '')"
2022-02-08,34.95526885986328,34.95526885986328,34.95526885986328,34.95526885986328,34.95526885986328,20968,,,,,,,,
2022-02-09,34.95526885986328,34.95526885986328,34.95526885986328,34.95526885986328,34.95526885986328,0,,,,,,,,
2022-02-10,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,300,,,,,,,,
2022-02-11,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-14,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-15,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-16,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-17,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-18,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-22,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-23,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-24,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-25,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-02-28,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-03-01,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-03-02,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-03-03,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,32.34000015258789,0,,,,,,,,
2022-03-04,27.750709533691406,27.750709533691406,27.750709533691406,27.750709533691406,27.750709533691406,4222,,,,,,,,
2022-03-07,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,100,,,,,,,,
2022-03-08,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-09,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-10,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-11,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-14,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-15,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-16,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-17,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-18,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-21,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-22,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-23,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-24,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-25,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,0,,,,,,,,
2022-03-28,29.5,29.5,29.5,29.5,29.5,100,,,,,,,,
2022-03-29,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-03-30,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-03-31,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-01,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-04,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-05,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-06,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-07,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-08,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-11,29.5,29.5,29.5,29.5,29.5,0,,,,,,,,
2022-04-12,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,24000,,,,,,,,
2022-04-13,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-14,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-18,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-19,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-20,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-21,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-22,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,27.260549545288086,0,,,,,,,,
2022-04-25,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,115550,,,,,,,,
2022-04-26,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-04-27,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-04-28,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-04-29,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-02,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-03,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-04,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-05,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-06,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-09,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,26.170259475708008,0,,,,,,,,
2022-05-10,23.299999237060547,24.610000610351562,23.299999237060547,24.610000610351562,24.610000610351562,1359,,,,,,,,
2022-05-11,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,0,,,,,,,,
2022-05-12,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,0,,,,,,,,
2022-05-13,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,0,,,,,,,,
2022-05-16,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,24.610000610351562,0,,,,,,,,
2022-05-17,26.0049991607666,26.0049991607666,26.0049991607666,26.0049991607666,26.0049991607666,1200,,,,,,,,
2022-05-18,26.0049991607666,26.0049991607666,26.0049991607666,26.0049991607666,26.0049991607666,0,,,,,,,,
2022-05-19,26.0049991607666,26.0049991607666,26.0049991607666,26.0049991607666,26.0049991607666,0,,,,,,,,
2022-05-20,26.579999923706055,26.579999923706055,26.579999923706055,26.579999923706055,26.579999923706055,106,,,,,,,,
2022-05-23,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,675,,,,,,,,
2022-05-24,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,0,,,,,,,,
2022-05-25,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,0,,,,,,,,
2022-05-26,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,100,,,,,,,,
2022-05-27,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-05-31,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-01,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-02,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-03,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-06,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-07,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-08,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-09,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-10,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-13,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-14,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-15,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-16,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-17,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,27.09000015258789,0,,,,,,,,
2022-06-21,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,100,,,,,,,,
2022-06-22,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-06-23,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-06-24,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-06-27,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-06-28,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-06-29,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-06-30,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-01,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-05,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-06,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-07,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-08,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-11,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-12,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-13,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-14,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-15,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-18,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-19,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-20,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-21,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-22,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-25,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-26,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-27,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-28,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-07-29,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-08-01,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-08-02,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,24.364999771118164,0,,,,,,,,
2022-08-03,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,130,,,,,,,,
2022-08-04,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-05,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-08,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-09,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-10,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-11,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-12,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-15,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-16,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-17,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-18,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-19,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-22,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-23,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-24,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-25,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-26,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-29,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-30,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-08-31,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-01,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-02,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-06,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-07,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-08,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-09,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-12,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-13,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-14,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-15,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,28.399999618530273,0,,,,,,,,
2022-09-16,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,200,,,,,,,,
2022-09-19,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,0,,,,,,,,
2022-09-20,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,0,,,,,,,,
2022-09-21,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,20.084999084472656,0,,,,,,,,
2022-09-22,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,270,,,,,,,,
2022-09-23,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-09-26,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-09-27,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-09-28,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-09-29,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-09-30,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-03,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-04,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-05,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-06,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-07,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-10,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-11,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-12,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-13,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-14,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-17,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-18,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-19,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-20,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-21,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-24,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-25,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-26,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-27,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-28,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-10-31,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-01,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-02,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-03,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-04,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-07,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-08,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-09,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-10,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-11,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-14,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-15,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-16,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-17,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,0,,,,,,,,
2022-11-18,17.107349395751953,17.107349395751953,17.107349395751953,17.107349395751953,17.107349395751953,100000,,,,,,,,
2022-11-21,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,56441,,,,,,,,
2022-11-22,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-11-23,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-11-25,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-11-28,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-11-29,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-11-30,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-01,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-02,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-05,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-06,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-07,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-08,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-09,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-12,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-13,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-14,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-15,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-16,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-19,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-20,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-21,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-22,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-23,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-27,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-28,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-29,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2022-12-30,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-03,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-04,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-05,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-06,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-09,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-10,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-11,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-12,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-13,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-17,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-18,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-19,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-20,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-23,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-24,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-25,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-26,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-27,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-30,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-01-31,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
2023-02-01,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,16.687469482421875,0,,,,,,,,
